Indicator Name,Geography,Year,Category,Subcategory,Number Low Birthweight,Number Live Births,Percent Low Birthweight,Lower 95% Confidence Limit,Upper 95% Confidence Limit
Low Birthweight,Sonoma,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,177.0,6270.0,2.82,2.44,3.26
Low Birthweight,Sonoma,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,444.0,2310.0,19.22,17.67,20.88
Low Birthweight,Stanislaus,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,155.0,1897.0,8.17,7.02,9.49
Low Birthweight,Stanislaus,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,126.0,4467.0,2.82,2.37,3.35
Low Birthweight,Stanislaus,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,328.0,7846.0,4.18,3.76,4.65
Low Birthweight,Stanislaus,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,764.0,5646.0,13.53,12.66,14.45
Low Birthweight,Sutter,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,31.0,496.0,6.25,4.44,8.73
Low Birthweight,Sutter,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,24.0,467.0,5.14,3.48,7.53
Low Birthweight,Sutter,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,69.0,1884.0,3.66,2.9,4.61
Low Birthweight,Sutter,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,134.0,714.0,18.77,16.07,21.8
Low Birthweight,Tehama,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,22.0,310.0,7.1,4.73,10.51
Low Birthweight,Tehama,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,0.0,122.0,0.0,0.0,0.0
Low Birthweight,Tehama,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,40.0,1226.0,3.26,2.41,4.41
Low Birthweight,Tehama,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,73.0,586.0,12.46,10.03,15.38
Low Birthweight,Trinity,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,0.0,62.0,0.0,0.0,0.0
Low Birthweight,Trinity,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,0.0,47.0,0.0,0.0,0.0
Low Birthweight,Trinity,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,0.0,121.0,0.0,0.0,0.0
Low Birthweight,Trinity,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,0.0,60.0,0.0,0.0,0.0
Low Birthweight,Tulare,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,146.0,1953.0,7.48,6.39,8.73
Low Birthweight,Tulare,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,58.0,1653.0,3.51,2.72,4.51
Low Birthweight,Tulare,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,251.0,7597.0,3.3,2.93,3.73
Low Birthweight,Tulare,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,972.0,8180.0,11.88,11.2,12.6
Low Birthweight,Tuolumne,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,0.0,111.0,0.0,0.0,0.0
Low Birthweight,Tuolumne,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,0.0,88.0,0.0,0.0,0.0
Low Birthweight,Tuolumne,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,20.0,599.0,3.34,2.17,5.1
Low Birthweight,Tuolumne,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,60.0,510.0,11.76,9.25,14.85
Low Birthweight,Ventura,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,156.0,2379.0,6.56,5.63,7.62
Low Birthweight,Ventura,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,132.0,3777.0,3.49,2.95,4.13
Low Birthweight,Ventura,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,477.0,12230.0,3.9,3.57,4.26
Low Birthweight,Ventura,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,947.0,7524.0,12.59,11.86,13.36
Low Birthweight,Yolo,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,23.0,429.0,5.36,3.6,7.92
Low Birthweight,Yolo,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,27.0,1050.0,2.57,1.77,3.72
Low Birthweight,Yolo,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,71.0,2243.0,3.17,2.52,3.97
Low Birthweight,Yolo,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,224.0,1954.0,11.46,10.13,12.95
Low Birthweight,Yuba,2021-2023,Prenatal Care (Adequacy of Utilization),Inadequate,39.0,440.0,8.86,6.55,11.89
Low Birthweight,Yuba,2021-2023,Prenatal Care (Adequacy of Utilization),Intermediate,12.0,475.0,2.53,1.45,4.36
Low Birthweight,Yuba,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate,62.0,1677.0,3.7,2.89,4.71
Low Birthweight,Yuba,2021-2023,Prenatal Care (Adequacy of Utilization),Adequate plus,127.0,803.0,15.82,13.46,18.5
Low Birthweight,California,2021-2023,Plurality,Single,72051.0,1203872.0,5.98,5.94,6.03
Low Birthweight,California,2021-2023,Plurality,Twin,18990.0,35135.0,54.05,53.53,54.57
Low Birthweight,California,2021-2023,Plurality,Triplet and higher-order,741.0,772.0,95.98,94.36,97.16
Low Birthweight,Alameda,2021-2023,Plurality,Single,3098.0,48440.0,6.4,6.18,6.62
Low Birthweight,Alameda,2021-2023,Plurality,Twin,721.0,1267.0,56.91,54.16,59.61
Low Birthweight,Alameda,2021-2023,Plurality,Triplet and higher-order,18.0,18.0,100.0,82.41,100.0
Low Birthweight,Alpine,2021-2023,Plurality,Single,0.0,23.0,0.0,0.0,0.0
Low Birthweight,Alpine,2021-2023,Plurality,Twin,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Alpine,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Amador,2021-2023,Plurality,Single,55.0,948.0,5.8,4.48,7.48
Low Birthweight,Amador,2021-2023,Plurality,Twin,12.0,25.0,48.0,30.03,66.5
Low Birthweight,Amador,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Butte,2021-2023,Plurality,Single,328.0,5850.0,5.61,5.05,6.23
Low Birthweight,Butte,2021-2023,Plurality,Twin,103.0,183.0,56.28,49.04,63.27
Low Birthweight,Butte,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Calaveras,2021-2023,Plurality,Single,57.0,1110.0,5.14,3.98,6.6
Low Birthweight,Calaveras,2021-2023,Plurality,Twin,14.0,26.0,53.85,35.46,71.24
Low Birthweight,Calaveras,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Colusa,2021-2023,Plurality,Single,49.0,794.0,6.17,4.7,8.07
Low Birthweight,Colusa,2021-2023,Plurality,Twin,0.0,12.0,0.0,0.0,0.0
Low Birthweight,Colusa,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Contra Costa,2021-2023,Plurality,Single,2010.0,33635.0,5.98,5.73,6.23
Low Birthweight,Contra Costa,2021-2023,Plurality,Twin,586.0,1059.0,55.34,52.33,58.3
Low Birthweight,Contra Costa,2021-2023,Plurality,Triplet and higher-order,21.0,24.0,87.5,69.0,95.66
Low Birthweight,Del Norte,2021-2023,Plurality,Single,45.0,755.0,5.96,4.48,7.88
Low Birthweight,Del Norte,2021-2023,Plurality,Twin,15.0,26.0,57.69,38.95,74.46
Low Birthweight,Del Norte,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,El Dorado,2021-2023,Plurality,Single,235.0,4458.0,5.27,4.65,5.97
Low Birthweight,El Dorado,2021-2023,Plurality,Twin,57.0,129.0,44.19,35.91,52.8
Low Birthweight,El Dorado,2021-2023,Plurality,Triplet and higher-order,0.0,6.0,0.0,0.0,0.0
Low Birthweight,Fresno,2021-2023,Plurality,Single,2511.0,39776.0,6.31,6.08,6.56
Low Birthweight,Fresno,2021-2023,Plurality,Twin,669.0,1189.0,56.27,53.43,59.06
Low Birthweight,Fresno,2021-2023,Plurality,Triplet and higher-order,31.0,33.0,93.94,80.39,98.32
Low Birthweight,Glenn,2021-2023,Plurality,Single,44.0,1012.0,4.35,3.25,5.79
Low Birthweight,Glenn,2021-2023,Plurality,Twin,0.0,23.0,0.0,0.0,0.0
Low Birthweight,Glenn,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Humboldt,2021-2023,Plurality,Single,186.0,3446.0,5.4,4.69,6.2
Low Birthweight,Humboldt,2021-2023,Plurality,Twin,43.0,94.0,45.74,36.04,55.78
Low Birthweight,Humboldt,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Imperial,2021-2023,Plurality,Single,368.0,7211.0,5.1,4.62,5.64
Low Birthweight,Imperial,2021-2023,Plurality,Twin,134.0,226.0,59.29,52.78,65.49
Low Birthweight,Imperial,2021-2023,Plurality,Triplet and higher-order,18.0,18.0,100.0,82.41,100.0
Low Birthweight,Inyo,2021-2023,Plurality,Single,31.0,437.0,7.09,5.04,9.89
Low Birthweight,Inyo,2021-2023,Plurality,Twin,0.0,10.0,0.0,0.0,0.0
Low Birthweight,Inyo,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Kern,2021-2023,Plurality,Single,2248.0,35980.0,6.25,6.0,6.5
Low Birthweight,Kern,2021-2023,Plurality,Twin,589.0,1040.0,56.63,53.6,59.62
Low Birthweight,Kern,2021-2023,Plurality,Triplet and higher-order,27.0,27.0,100.0,87.54,100.0
Low Birthweight,Kings,2021-2023,Plurality,Single,364.0,6067.0,6.0,5.43,6.63
Low Birthweight,Kings,2021-2023,Plurality,Twin,83.0,158.0,52.53,44.78,60.17
Low Birthweight,Kings,2021-2023,Plurality,Triplet and higher-order,0.0,9.0,0.0,0.0,0.0
Low Birthweight,Lake,2021-2023,Plurality,Single,110.0,1900.0,5.79,4.83,6.93
Low Birthweight,Lake,2021-2023,Plurality,Twin,36.0,54.0,66.67,53.36,77.76
Low Birthweight,Lake,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Lassen,2021-2023,Plurality,Single,51.0,798.0,6.39,4.89,8.31
Low Birthweight,Lassen,2021-2023,Plurality,Twin,19.0,26.0,73.08,53.92,86.3
Low Birthweight,Lassen,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Los Angeles,2021-2023,Plurality,Single,17206.0,273401.0,6.29,6.2,6.38
Low Birthweight,Los Angeles,2021-2023,Plurality,Twin,4415.0,8194.0,53.88,52.8,54.96
Low Birthweight,Los Angeles,2021-2023,Plurality,Triplet and higher-order,182.0,191.0,95.29,91.29,97.5
Low Birthweight,Madera,2021-2023,Plurality,Single,322.0,6240.0,5.16,4.64,5.74
Low Birthweight,Madera,2021-2023,Plurality,Twin,89.0,151.0,58.94,50.97,66.47
Low Birthweight,Madera,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Marin,2021-2023,Plurality,Single,275.0,6543.0,4.2,3.74,4.72
Low Birthweight,Marin,2021-2023,Plurality,Twin,99.0,215.0,46.05,39.51,52.72
Low Birthweight,Marin,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Mariposa,2021-2023,Plurality,Single,27.0,452.0,5.97,4.14,8.55
Low Birthweight,Mariposa,2021-2023,Plurality,Twin,0.0,14.0,0.0,0.0,0.0
Low Birthweight,Mariposa,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Mendocino,2021-2023,Plurality,Single,134.0,2485.0,5.39,4.57,6.35
Low Birthweight,Mendocino,2021-2023,Plurality,Twin,32.0,75.0,42.67,32.1,53.95
Low Birthweight,Mendocino,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Merced,2021-2023,Plurality,Single,610.0,11161.0,5.47,5.06,5.9
Low Birthweight,Merced,2021-2023,Plurality,Twin,178.0,319.0,55.8,50.31,61.15
Low Birthweight,Merced,2021-2023,Plurality,Triplet and higher-order,11.0,12.0,91.67,64.61,98.51
Low Birthweight,Modoc,2021-2023,Plurality,Single,23.0,245.0,9.39,6.34,13.69
Low Birthweight,Modoc,2021-2023,Plurality,Twin,0.0,6.0,0.0,0.0,0.0
Low Birthweight,Modoc,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Mono,2021-2023,Plurality,Single,28.0,365.0,7.67,5.36,10.86
Low Birthweight,Mono,2021-2023,Plurality,Twin,0.0,6.0,0.0,0.0,0.0
Low Birthweight,Mono,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Monterey,2021-2023,Plurality,Single,898.0,16049.0,5.6,5.25,5.96
Low Birthweight,Monterey,2021-2023,Plurality,Twin,229.0,416.0,55.05,50.24,59.76
Low Birthweight,Monterey,2021-2023,Plurality,Triplet and higher-order,0.0,6.0,0.0,0.0,0.0
Low Birthweight,Napa,2021-2023,Plurality,Single,198.0,3496.0,5.66,4.94,6.48
Low Birthweight,Napa,2021-2023,Plurality,Twin,49.0,89.0,55.06,44.73,64.97
Low Birthweight,Napa,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Nevada,2021-2023,Plurality,Single,111.0,2308.0,4.81,4.01,5.76
Low Birthweight,Nevada,2021-2023,Plurality,Twin,0.0,51.0,0.0,0.0,0.0
Low Birthweight,Nevada,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Orange,2021-2023,Plurality,Single,5152.0,88767.0,5.8,5.65,5.96
Low Birthweight,Orange,2021-2023,Plurality,Twin,1348.0,2588.0,52.09,50.16,54.01
Low Birthweight,Orange,2021-2023,Plurality,Triplet and higher-order,41.0,42.0,97.62,87.68,99.58
Low Birthweight,Placer,2021-2023,Plurality,Single,500.0,11065.0,4.52,4.15,4.92
Low Birthweight,Placer,2021-2023,Plurality,Twin,149.0,309.0,48.22,42.7,53.78
Low Birthweight,Placer,2021-2023,Plurality,Triplet and higher-order,0.0,2.0,0.0,0.0,0.0
Low Birthweight,Plumas,2021-2023,Plurality,Single,29.0,427.0,6.79,4.77,9.58
Low Birthweight,Plumas,2021-2023,Plurality,Twin,0.0,8.0,0.0,0.0,0.0
Low Birthweight,Plumas,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Riverside,2021-2023,Plurality,Single,4648.0,79458.0,5.85,5.69,6.01
Low Birthweight,Riverside,2021-2023,Plurality,Twin,1311.0,2441.0,53.71,51.73,55.68
Low Birthweight,Riverside,2021-2023,Plurality,Triplet and higher-order,44.0,49.0,89.8,78.24,95.56
Low Birthweight,Sacramento,2021-2023,Plurality,Single,3119.0,52353.0,5.96,5.76,6.16
Low Birthweight,Sacramento,2021-2023,Plurality,Twin,803.0,1539.0,52.18,49.68,54.66
Low Birthweight,Sacramento,2021-2023,Plurality,Triplet and higher-order,15.0,15.0,100.0,79.61,100.0
Low Birthweight,San Benito,2021-2023,Plurality,Single,128.0,2402.0,5.33,4.5,6.3
Low Birthweight,San Benito,2021-2023,Plurality,Twin,43.0,64.0,67.19,55.0,77.43
Low Birthweight,San Benito,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,San Bernardino,2021-2023,Plurality,Single,5124.0,75701.0,6.77,6.59,6.95
Low Birthweight,San Bernardino,2021-2023,Plurality,Twin,1274.0,2245.0,56.75,54.69,58.78
Low Birthweight,San Bernardino,2021-2023,Plurality,Triplet and higher-order,68.0,68.0,100.0,94.65,100.0
Low Birthweight,San Diego,2021-2023,Plurality,Single,5829.0,107591.0,5.42,5.28,5.55
Low Birthweight,San Diego,2021-2023,Plurality,Twin,1798.0,3303.0,54.44,52.73,56.13
Low Birthweight,San Diego,2021-2023,Plurality,Triplet and higher-order,97.0,100.0,97.0,91.55,98.97
Low Birthweight,San Francisco,2021-2023,Plurality,Single,1256.0,20841.0,6.03,5.71,6.36
Low Birthweight,San Francisco,2021-2023,Plurality,Twin,300.0,510.0,58.82,54.5,63.01
Low Birthweight,San Francisco,2021-2023,Plurality,Triplet and higher-order,0.0,6.0,0.0,0.0,0.0
Low Birthweight,San Joaquin,2021-2023,Plurality,Single,1873.0,28624.0,6.54,6.26,6.84
Low Birthweight,San Joaquin,2021-2023,Plurality,Twin,441.0,802.0,54.99,51.53,58.4
Low Birthweight,San Joaquin,2021-2023,Plurality,Triplet and higher-order,12.0,12.0,100.0,75.75,100.0
Low Birthweight,San Luis Obispo,2021-2023,Plurality,Single,378.0,7080.0,5.34,4.84,5.89
Low Birthweight,San Luis Obispo,2021-2023,Plurality,Twin,117.0,222.0,52.7,46.15,59.17
Low Birthweight,San Luis Obispo,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,San Mateo,2021-2023,Plurality,Single,1236.0,21587.0,5.73,5.42,6.04
Low Birthweight,San Mateo,2021-2023,Plurality,Twin,305.0,568.0,53.7,49.59,57.76
Low Birthweight,San Mateo,2021-2023,Plurality,Triplet and higher-order,0.0,9.0,0.0,0.0,0.0
Low Birthweight,Santa Barbara,2021-2023,Plurality,Single,927.0,16182.0,5.73,5.38,6.1
Low Birthweight,Santa Barbara,2021-2023,Plurality,Twin,215.0,386.0,55.7,50.71,60.57
Low Birthweight,Santa Barbara,2021-2023,Plurality,Triplet and higher-order,12.0,12.0,100.0,75.75,100.0
Low Birthweight,Santa Clara,2021-2023,Plurality,Single,3438.0,54909.0,6.26,6.06,6.47
Low Birthweight,Santa Clara,2021-2023,Plurality,Twin,850.0,1499.0,56.7,54.18,59.19
Low Birthweight,Santa Clara,2021-2023,Plurality,Triplet and higher-order,10.0,11.0,90.91,62.26,98.38
Low Birthweight,Santa Cruz,2021-2023,Plurality,Single,322.0,6487.0,4.96,4.46,5.52
Low Birthweight,Santa Cruz,2021-2023,Plurality,Twin,105.0,202.0,51.98,45.12,58.77
Low Birthweight,Santa Cruz,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Shasta,2021-2023,Plurality,Single,326.0,5313.0,6.14,5.52,6.81
Low Birthweight,Shasta,2021-2023,Plurality,Twin,53.0,119.0,44.54,35.92,53.5
Low Birthweight,Shasta,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Sierra,2021-2023,Plurality,Single,0.0,59.0,0.0,0.0,0.0
Low Birthweight,Sierra,2021-2023,Plurality,Twin,0.0,2.0,0.0,0.0,0.0
Low Birthweight,Sierra,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Siskiyou,2021-2023,Plurality,Single,82.0,1141.0,7.19,5.83,8.83
Low Birthweight,Siskiyou,2021-2023,Plurality,Twin,19.0,32.0,59.38,42.26,74.48
Low Birthweight,Siskiyou,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Solano,2021-2023,Plurality,Single,889.0,13974.0,6.36,5.97,6.78
Low Birthweight,Solano,2021-2023,Plurality,Twin,252.0,480.0,52.5,48.03,56.93
Low Birthweight,Solano,2021-2023,Plurality,Triplet and higher-order,0.0,6.0,0.0,0.0,0.0
Low Birthweight,Sonoma,2021-2023,Plurality,Single,590.0,12904.0,4.57,4.23,4.95
Low Birthweight,Sonoma,2021-2023,Plurality,Twin,192.0,412.0,46.6,41.84,51.43
Low Birthweight,Sonoma,2021-2023,Plurality,Triplet and higher-order,0.0,6.0,0.0,0.0,0.0
Low Birthweight,Stanislaus,2021-2023,Plurality,Single,1119.0,20310.0,5.51,5.2,5.83
Low Birthweight,Stanislaus,2021-2023,Plurality,Twin,311.0,600.0,51.83,47.84,55.81
Low Birthweight,Stanislaus,2021-2023,Plurality,Triplet and higher-order,24.0,24.0,100.0,86.2,100.0
Low Birthweight,Sutter,2021-2023,Plurality,Single,214.0,3587.0,5.97,5.24,6.79
Low Birthweight,Sutter,2021-2023,Plurality,Twin,57.0,110.0,51.82,42.58,60.94
Low Birthweight,Sutter,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Tehama,2021-2023,Plurality,Single,118.0,2235.0,5.28,4.43,6.29
Low Birthweight,Tehama,2021-2023,Plurality,Twin,38.0,64.0,59.38,47.15,70.54
Low Birthweight,Tehama,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Trinity,2021-2023,Plurality,Single,23.0,307.0,7.49,5.04,10.99
Low Birthweight,Trinity,2021-2023,Plurality,Twin,0.0,5.0,0.0,0.0,0.0
Low Birthweight,Trinity,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Tulare,2021-2023,Plurality,Single,1204.0,19666.0,6.12,5.8,6.47
Low Birthweight,Tulare,2021-2023,Plurality,Twin,283.0,511.0,55.38,51.05,59.64
Low Birthweight,Tulare,2021-2023,Plurality,Triplet and higher-order,15.0,15.0,100.0,79.61,100.0
Low Birthweight,Tuolumne,2021-2023,Plurality,Single,70.0,1284.0,5.45,4.34,6.83
Low Birthweight,Tuolumne,2021-2023,Plurality,Twin,24.0,48.0,50.0,36.39,63.61
Low Birthweight,Tuolumne,2021-2023,Plurality,Triplet and higher-order,0.0,0.0,0.0,0.0,0.0
Low Birthweight,Ventura,2021-2023,Plurality,Single,1348.0,25247.0,5.34,5.07,5.62
Low Birthweight,Ventura,2021-2023,Plurality,Twin,370.0,732.0,50.55,46.93,54.16
Low Birthweight,Ventura,2021-2023,Plurality,Triplet and higher-order,0.0,3.0,0.0,0.0,0.0
Low Birthweight,Yolo,2021-2023,Plurality,Single,280.0,5606.0,4.99,4.45,5.6
Low Birthweight,Yolo,2021-2023,Plurality,Twin,64.0,152.0,42.11,34.55,50.05
Low Birthweight,Yolo,2021-2023,Plurality,Triplet and higher-order,10.0,12.0,83.33,55.2,95.3
Low Birthweight,Yuba,2021-2023,Plurality,Single,200.0,3380.0,5.92,5.17,6.76
Low Birthweight,Yuba,2021-2023,Plurality,Twin,44.0,99.0,44.44,35.05,54.26
Low Birthweight,Yuba,2021-2023,Plurality,Triplet and higher-order,0.0,6.0,0.0,0.0,0.0
Low Birthweight,Alameda,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,35.0,409.0,8.56,6.22,11.67
Low Birthweight,Alpine,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,0.0,2.0,0.0,0.0,0.0
Low Birthweight,Amador,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,0.0,43.0,0.0,0.0,0.0
Low Birthweight,Butte,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,29.0,314.0,9.24,6.51,12.95
Low Birthweight,Calaveras,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,0.0,46.0,0.0,0.0,0.0
Low Birthweight,California,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,1421.0,17257.0,8.23,7.83,8.65
Low Birthweight,Colusa,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,0.0,20.0,0.0,0.0,0.0
Low Birthweight,Contra Costa,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,45.0,483.0,9.32,7.04,12.24
Low Birthweight,Del Norte,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,14.0,146.0,9.59,5.8,15.45
Low Birthweight,El Dorado,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,0.0,99.0,0.0,0.0,0.0
Low Birthweight,Fresno,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,60.0,759.0,7.91,6.19,10.04
Low Birthweight,Glenn,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,0.0,41.0,0.0,0.0,0.0
Low Birthweight,Humboldt,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,25.0,440.0,5.68,3.88,8.25
Low Birthweight,Imperial,2021-2023,Race Alone or in Combination and Ethnicity,AIAN alone or in combination,0.0,66.0,0.0,0.0,0.0
